response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0233,0.0000,0.0000,0.0041,0.0091,0.0001,200,299.4524
0.0238,0.0000,0.0000,0.0000,0.0095,0.0005,200,299.4524
0.0249,0.0000,0.0000,0.0047,0.0092,0.0002,200,299.4513
0.0203,0.0007,0.0000,0.0096,0.0094,0.0006,200,299.4563
0.0142,0.0000,0.0000,0.0000,0.0096,0.0001,200,299.4624
0.0283,0.0000,0.0000,0.0111,0.0097,0.0001,200,299.4484
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,299.4674
0.0258,0.0063,0.0000,0.0026,0.0121,0.0001,200,299.4513
0.0260,0.0032,0.0000,0.0039,0.0118,0.0000,200,299.4512
0.0191,0.0024,0.0000,0.0034,0.0133,0.0001,200,299.4581
0.0172,0.0012,0.0000,0.0001,0.0159,0.0001,200,299.4602
0.0096,0.0000,0.0000,0.0000,0.0094,0.0001,200,299.4679
0.0097,0.0000,0.0000,0.0000,0.0095,0.0002,200,299.4680
0.0269,0.0059,0.0000,0.0001,0.0157,0.0003,200,299.4510
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,299.4682
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,299.4684
0.0257,0.0042,0.0000,0.0028,0.0138,0.0002,200,299.4524
0.0275,0.0053,0.0000,0.0055,0.0114,0.0004,200,299.4511
0.0102,0.0000,0.0000,0.0000,0.0096,0.0005,200,299.4684
0.0265,0.0000,0.0000,0.0038,0.0118,0.0005,200,299.4524
0.0104,0.0000,0.0000,0.0000,0.0098,0.0004,200,299.4686
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,299.4692
0.0182,0.0013,0.0000,0.0000,0.0168,0.0001,200,299.4614
0.0105,0.0000,0.0000,0.0000,0.0101,0.0004,200,299.4690
0.0272,0.0005,0.0000,0.0024,0.0148,0.0007,200,299.4524
0.0135,0.0000,0.0000,0.0000,0.0133,0.0000,200,299.4662
0.0109,0.0000,0.0000,0.0000,0.0100,0.0008,200,299.4689
0.0105,0.0000,0.0000,0.0000,0.0104,0.0000,200,299.4693
0.0277,0.0027,0.0000,0.0038,0.0130,0.0006,200,299.4512
0.0275,0.0000,0.0000,0.0000,0.0140,0.0001,200,299.4524
0.0288,0.0063,0.0000,0.0044,0.0122,0.0010,200,299.4511
0.0108,0.0000,0.0000,0.0000,0.0100,0.0008,200,299.4691
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,299.4694
0.0106,0.0000,0.0000,0.0000,0.0105,0.0001,200,299.4697
0.0279,0.0000,0.0000,0.0001,0.0138,0.0001,200,299.4524
0.0143,0.0000,0.0000,0.0000,0.0143,0.0000,200,299.4660
0.0110,0.0000,0.0000,0.0000,0.0108,0.0001,200,299.4696
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,299.4699
0.0109,0.0000,0.0000,0.0001,0.0107,0.0001,200,299.4700
0.0183,0.0000,0.0000,0.0000,0.0145,0.0001,200,299.4626
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,299.4701
0.0142,0.0000,0.0000,0.0000,0.0137,0.0001,200,299.4669
0.0108,0.0000,0.0000,0.0000,0.0106,0.0000,200,299.4704
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,200,299.4706
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,299.4707
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,299.4710
0.0194,0.0000,0.0000,0.0000,0.0144,0.0001,200,299.4624
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,299.4710
0.0111,0.0000,0.0000,0.0000,0.0108,0.0002,200,299.4711
0.0110,0.0000,0.0000,0.0000,0.0109,0.0000,200,299.4714
0.0150,0.0000,0.0000,0.0000,0.0149,0.0001,200,299.4674
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,299.4711
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,299.4715
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,299.4715
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,299.4717
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,299.4718
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,299.4719
0.0154,0.0000,0.0000,0.0000,0.0153,0.0001,200,299.4678
0.0113,0.0000,0.0000,0.0000,0.0112,0.0000,200,299.4719
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,200,299.4720
0.0114,0.0000,0.0000,0.0000,0.0114,0.0001,200,299.4721
0.0114,0.0000,0.0000,0.0001,0.0113,0.0001,200,299.4722
0.0115,0.0000,0.0000,0.0000,0.0114,0.0000,200,299.4724
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,200,299.4726
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,299.4727
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,299.4724
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,299.4735
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,299.4740
0.0106,0.0000,0.0000,0.0000,0.0105,0.0001,200,299.4740
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,299.4739
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,299.4746
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,299.4746
0.0102,0.0000,0.0000,0.0000,0.0101,0.0000,200,299.4748
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,299.4749
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,299.4750
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,299.4751
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,299.4753
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,299.4753
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,299.4755
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,299.4756
0.0103,0.0000,0.0000,0.0005,0.0097,0.0001,200,299.4757
0.0099,0.0000,0.0000,0.0001,0.0095,0.0000,200,299.4762
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,299.4762
0.0097,0.0000,0.0000,0.0001,0.0094,0.0001,200,299.4767
0.0099,0.0000,0.0000,0.0003,0.0095,0.0000,200,299.4766
0.0098,0.0000,0.0000,0.0003,0.0094,0.0001,200,299.4767
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,299.4772
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,200,299.4771
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,299.4771
0.0099,0.0000,0.0000,0.0001,0.0096,0.0000,200,299.4771
0.0097,0.0000,0.0000,0.0001,0.0095,0.0001,200,299.4774
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,299.4776
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,299.4779
0.0097,0.0000,0.0000,0.0001,0.0094,0.0001,200,299.4778
0.0095,0.0000,0.0000,0.0001,0.0093,0.0000,200,299.4781
0.0097,0.0000,0.0000,0.0002,0.0094,0.0001,200,299.4780
0.0097,0.0000,0.0000,0.0002,0.0095,0.0000,200,299.4781
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,299.4795
0.0094,0.0000,0.0000,0.0000,0.0084,0.0001,200,299.4786
0.0095,0.0000,0.0000,0.0009,0.0086,0.0000,200,299.4786
0.0088,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4795
0.0089,0.0000,0.0000,0.0000,0.0087,0.0002,200,299.4795
0.0088,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4796
0.0090,0.0000,0.0000,0.0000,0.0088,0.0002,200,299.4797
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,299.4798
0.0098,0.0000,0.0000,0.0000,0.0089,0.0000,200,299.4789
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,299.4798
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4797
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,299.4799
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4799
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,200,299.4799
0.0104,0.0000,0.0000,0.0008,0.0094,0.0000,200,299.4790
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4802
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,299.4804
0.0095,0.0000,0.0000,0.0000,0.0093,0.0002,200,299.4800
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,299.4803
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,299.4807
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4805
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,200,299.4809
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4809
0.0092,0.0000,0.0000,0.0001,0.0090,0.0001,200,299.4811
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4811
0.0091,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4812
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,299.4814
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4815
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,299.4817
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,299.4818
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4822
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4819
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4824
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4824
