response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,429,-84.8539
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,429,-84.8538
0.0171,0.0010,0.0000,0.0019,0.0141,0.0000,429,-84.8629
0.0080,0.0000,0.0000,0.0000,0.0080,0.0000,429,-84.8537
0.0172,0.0009,0.0000,0.0017,0.0145,0.0000,429,-84.8627
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,429,-84.8535
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,429,-84.8534
0.0081,0.0000,0.0000,0.0000,0.0080,0.0001,429,-84.8532
0.0077,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8527
0.0079,0.0000,0.0000,0.0000,0.0078,0.0001,429,-84.8528
0.0277,0.0000,0.0000,0.0023,0.0145,0.0000,429,-84.8724
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,429,-84.8526
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,429,-84.8521
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,429,-84.8518
0.0179,0.0000,0.0000,0.0009,0.0147,0.0001,429,-84.8621
0.0197,0.0030,0.0000,0.0009,0.0158,0.0001,429,-84.8638
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,429,-84.8508
0.0197,0.0021,0.0000,0.0022,0.0148,0.0000,429,-84.8636
0.0165,0.0000,0.0000,0.0000,0.0157,0.0000,429,-84.8602
0.0162,0.0000,0.0000,0.0000,0.0158,0.0001,429,-84.8598
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8506
0.0072,0.0000,0.0000,0.0001,0.0070,0.0000,429,-84.8506
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8504
0.0162,0.0000,0.0000,0.0000,0.0161,0.0000,429,-84.8593
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8501
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8500
0.0072,0.0000,0.0000,0.0000,0.0071,0.0001,429,-84.8499
0.0165,0.0000,0.0000,0.0000,0.0164,0.0000,429,-84.8591
0.0165,0.0000,0.0000,0.0000,0.0164,0.0000,429,-84.8590
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,429,-84.8496
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8497
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8495
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8494
0.0169,0.0000,0.0000,0.0000,0.0169,0.0000,429,-84.8589
0.0068,0.0000,0.0000,0.0000,0.0068,0.0000,429,-84.8487
0.0068,0.0000,0.0000,0.0000,0.0068,0.0000,429,-84.8486
0.0068,0.0000,0.0000,0.0000,0.0068,0.0000,429,-84.8485
0.0064,0.0000,0.0000,0.0000,0.0063,0.0000,429,-84.8480
0.0171,0.0000,0.0000,0.0000,0.0170,0.0000,429,-84.8586
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,429,-84.8473
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,429,-84.8472
0.0064,0.0000,0.0000,0.0000,0.0063,0.0001,429,-84.8471
0.0063,0.0000,0.0000,0.0000,0.0062,0.0001,429,-84.8469
0.0063,0.0000,0.0000,0.0000,0.0062,0.0001,429,-84.8468
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,429,-84.8465
0.0068,0.0000,0.0000,0.0000,0.0068,0.0001,429,-84.8468
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,429,-84.8464
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8463
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8462
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,429,-84.8461
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8460
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8459
0.0072,0.0000,0.0000,0.0000,0.0071,0.0001,429,-84.8458
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8456
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8455
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,429,-84.8454
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8453
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8451
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8450
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8448
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,429,-84.8447
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8446
0.0069,0.0000,0.0000,0.0000,0.0068,0.0001,429,-84.8444
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8443
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,429,-84.8441
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,429,-84.8440
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,429,-84.8440
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,429,-84.8439
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8436
0.0068,0.0000,0.0000,0.0000,0.0067,0.0001,429,-84.8437
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8435
0.0066,0.0000,0.0000,0.0000,0.0066,0.0001,429,-84.8434
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8432
0.0067,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8431
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,429,-84.8429
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8428
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8427
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,429,-84.8426
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8425
0.0064,0.0000,0.0000,0.0001,0.0063,0.0000,429,-84.8424
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,429,-84.8423
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,429,-84.8422
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8421
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8420
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8419
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8418
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8416
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8414
0.0067,0.0000,0.0000,0.0000,0.0067,0.0000,429,-84.8417
0.0060,0.0000,0.0000,0.0001,0.0058,0.0000,429,-84.8407
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,429,-84.8405
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,429,-84.8414
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,429,-84.8412
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,429,-84.8406
0.0055,0.0000,0.0000,0.0000,0.0055,0.0001,429,-84.8400
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,429,-84.8400
0.0051,0.0000,0.0000,0.0000,0.0050,0.0001,429,-84.8394
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,429,-84.8393
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,429,-84.8391
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,429,-84.8390
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,429,-84.8388
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,429,-84.8382
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,429,-84.8382
0.0054,0.0000,0.0000,0.0000,0.0053,0.0001,429,-84.8385
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,429,-84.8386
0.0054,0.0000,0.0000,0.0000,0.0053,0.0001,429,-84.8384
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,429,-84.8387
0.0051,0.0000,0.0000,0.0000,0.0050,0.0001,429,-84.8380
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,429,-84.8379
0.0056,0.0000,0.0000,0.0000,0.0055,0.0001,429,-84.8378
0.0061,0.0000,0.0000,0.0000,0.0060,0.0001,429,-84.8377
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8376
0.0061,0.0000,0.0000,0.0000,0.0060,0.0001,429,-84.8375
0.0062,0.0000,0.0000,0.0000,0.0061,0.0001,429,-84.8373
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,429,-84.8372
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8371
0.0072,0.0000,0.0000,0.0000,0.0064,0.0008,429,-84.8372
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8370
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8370
0.0074,0.0000,0.0000,0.0000,0.0064,0.0010,429,-84.8373
0.0070,0.0000,0.0000,0.0000,0.0068,0.0001,429,-84.8368
0.0070,0.0000,0.0000,0.0000,0.0070,0.0001,429,-84.8367
0.0075,0.0000,0.0000,0.0000,0.0071,0.0003,429,-84.8366
0.0072,0.0000,0.0000,0.0001,0.0071,0.0000,429,-84.8356
0.0075,0.0000,0.0000,0.0000,0.0074,0.0001,429,-84.8358
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,429,-84.8359
0.0070,0.0000,0.0000,0.0000,0.0068,0.0001,429,-84.8353
0.0080,0.0000,0.0000,0.0000,0.0071,0.0009,429,-84.8363
0.0082,0.0000,0.0000,0.0000,0.0070,0.0011,429,-84.8364
0.0080,0.0000,0.0000,0.0000,0.0070,0.0010,429,-84.8362
0.0082,0.0000,0.0000,0.0000,0.0070,0.0012,429,-84.8364
0.0078,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8359
0.0080,0.0000,0.0000,0.0000,0.0070,0.0009,429,-84.8361
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,429,-84.8353
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,429,-84.8355
0.0077,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8352
0.0075,0.0000,0.0000,0.0000,0.0074,0.0001,429,-84.8349
0.0077,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8349
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,429,-84.8349
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,429,-84.8348
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,429,-84.8348
0.0081,0.0000,0.0000,0.0000,0.0081,0.0000,429,-84.8348
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,429,-84.8348
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,429,-84.8347
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,429,-84.8345
0.0083,0.0000,0.0000,0.0000,0.0082,0.0000,429,-84.8344
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,429,-84.8343
0.0083,0.0000,0.0000,0.0000,0.0082,0.0000,429,-84.8341
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,429,-84.8340
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,429,-84.8333
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,429,-84.8330
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,429,-84.8330
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,429,-84.8330
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,429,-84.8332
0.0083,0.0000,0.0000,0.0000,0.0082,0.0000,429,-84.8329
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,429,-84.8331
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,429,-84.8332
0.0098,0.0000,0.0000,0.0000,0.0098,0.0001,429,-84.8342
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,429,-84.8324
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,429,-84.8321
0.0074,0.0000,0.0000,0.0000,0.0073,0.0001,429,-84.8314
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,429,-84.8316
0.0075,0.0000,0.0000,0.0001,0.0074,0.0001,429,-84.8314
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,429,-84.8311
0.0077,0.0000,0.0000,0.0003,0.0073,0.0001,429,-84.8310
0.0069,0.0000,0.0000,0.0001,0.0068,0.0000,429,-84.8301
0.0071,0.0000,0.0000,0.0001,0.0069,0.0001,429,-84.8300
0.0073,0.0000,0.0000,0.0001,0.0071,0.0001,429,-84.8299
0.0078,0.0000,0.0000,0.0001,0.0076,0.0001,429,-84.8298
0.0080,0.0000,0.0000,0.0001,0.0077,0.0000,429,-84.8299
0.0081,0.0000,0.0000,0.0000,0.0079,0.0001,429,-84.8298
0.0081,0.0000,0.0000,0.0000,0.0080,0.0001,429,-84.8297
0.0076,0.0000,0.0000,0.0004,0.0070,0.0000,429,-84.8291
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8284
0.0068,0.0000,0.0000,0.0000,0.0068,0.0001,429,-84.8282
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8282
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8283
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8282
0.0075,0.0000,0.0000,0.0000,0.0074,0.0001,429,-84.8283
0.0076,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8283
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,429,-84.8281
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,429,-84.8283
0.0077,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8280
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,429,-84.8283
0.0077,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8277
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,429,-84.8275
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,429,-84.8274
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,429,-84.8273
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,429,-84.8271
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,429,-84.8269
0.0075,0.0000,0.0000,0.0000,0.0074,0.0001,429,-84.8268
0.0075,0.0000,0.0000,0.0000,0.0074,0.0001,429,-84.8266
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8265
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8263
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8262
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,429,-84.8261
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8259
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,429,-84.8258
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8255
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8255
0.0004,0.0000,0.0000,0.0000,0.0003,0.0001,429,-84.8186
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8251
0.0004,0.0000,0.0000,0.0000,0.0003,0.0000,429,-84.8183
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,429,-84.8249
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8248
0.0071,0.0000,0.0000,0.0000,0.0069,0.0000,429,-84.8246
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,429,-84.8245
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8244
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,429,-84.8246
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8243
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8242
0.0073,0.0000,0.0000,0.0000,0.0072,0.0001,429,-84.8239
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,429,-84.8240
0.0077,0.0000,0.0000,0.0000,0.0076,0.0001,429,-84.8241
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,429,-84.8233
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,429,-84.8235
0.0069,0.0000,0.0000,0.0000,0.0068,0.0001,429,-84.8230
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,429,-84.8232
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,429,-84.8226
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,429,-84.8220
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,429,-84.8219
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8218
0.0061,0.0000,0.0000,0.0001,0.0060,0.0000,429,-84.8216
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8215
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8214
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8213
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,429,-84.8212
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8211
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,429,-84.8210
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,429,-84.8208
0.0061,0.0000,0.0000,0.0000,0.0060,0.0001,429,-84.8207
0.0060,0.0000,0.0000,0.0000,0.0059,0.0001,429,-84.8206
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8205
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,429,-84.8203
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,429,-84.8201
0.0058,0.0000,0.0000,0.0000,0.0057,0.0001,429,-84.8200
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,429,-84.8199
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,429,-84.8198
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,429,-84.8196
0.0058,0.0000,0.0000,0.0000,0.0056,0.0001,429,-84.8194
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,429,-84.8192
0.0058,0.0000,0.0000,0.0001,0.0057,0.0001,429,-84.8191
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,429,-84.8195
0.0058,0.0000,0.0000,0.0000,0.0057,0.0001,429,-84.8191
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,429,-84.8190
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,429,-84.8189
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,429,-84.8188
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,429,-84.8187
0.0125,0.0000,0.0000,0.0000,0.0124,0.0000,429,-84.8252
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,429,-84.8184
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,429,-84.8182
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,429,-84.8181
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,429,-84.8179
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,429,-84.8178
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,429,-84.8176
0.0056,0.0000,0.0000,0.0000,0.0054,0.0001,429,-84.8175
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,429,-84.8172
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,429,-84.8171
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,429,-84.8174
0.0055,0.0000,0.0000,0.0000,0.0055,0.0001,429,-84.8169
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,429,-84.8168
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,429,-84.8166
0.0063,0.0000,0.0000,0.0000,0.0062,0.0001,429,-84.8166
0.0062,0.0000,0.0000,0.0000,0.0061,0.0001,429,-84.8164
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,429,-84.8163
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,429,-84.8162
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,429,-84.8161
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,429,-84.8160
0.0063,0.0000,0.0000,0.0000,0.0062,0.0001,429,-84.8159
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,429,-84.8158
0.0063,0.0000,0.0000,0.0000,0.0062,0.0001,429,-84.8157
0.0063,0.0000,0.0000,0.0000,0.0063,0.0000,429,-84.8156
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,429,-84.8154
0.0064,0.0000,0.0000,0.0000,0.0063,0.0000,429,-84.8155
0.0063,0.0000,0.0000,0.0000,0.0063,0.0000,429,-84.8153
0.0066,0.0000,0.0000,0.0000,0.0066,0.0001,429,-84.8153
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,429,-84.8152
0.0068,0.0000,0.0000,0.0000,0.0067,0.0001,429,-84.8150
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,429,-84.8150
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8148
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,429,-84.8146
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,429,-84.8145
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,429,-84.8145
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,429,-84.8142
0.0068,0.0000,0.0000,0.0000,0.0065,0.0002,429,-84.8143
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8141
0.0068,0.0000,0.0000,0.0000,0.0066,0.0002,429,-84.8138
0.0068,0.0000,0.0000,0.0000,0.0065,0.0002,429,-84.8140
0.0005,0.0000,0.0000,0.0000,0.0004,0.0001,429,-84.8075
0.0008,0.0000,0.0000,0.0001,0.0004,0.0002,429,-84.8078
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8136
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,429,-84.8134
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,429,-84.8133
