response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0117,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1727
0.0117,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1726
0.0089,0.0000,0.0000,0.0018,0.0070,0.0000,200,-86.1696
0.0227,0.0000,0.0000,0.0058,0.0072,0.0000,200,-86.1834
0.0229,0.0000,0.0000,0.0016,0.0074,0.0000,200,-86.1834
0.0075,0.0000,0.0000,0.0000,0.0074,0.0001,200,-86.1678
0.0089,0.0000,0.0000,0.0012,0.0076,0.0001,200,-86.1692
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,200,-86.1678
0.0091,0.0000,0.0000,0.0000,0.0081,0.0002,200,-86.1686
0.0140,0.0000,0.0000,0.0000,0.0081,0.0002,200,-86.1735
0.0084,0.0000,0.0000,0.0000,0.0082,0.0000,200,-86.1678
0.0096,0.0000,0.0000,0.0000,0.0085,0.0001,200,-86.1688
0.0244,0.0000,0.0000,0.0062,0.0088,0.0001,200,-86.1834
0.0136,0.0000,0.0000,0.0000,0.0123,0.0001,200,-86.1726
0.0261,0.0000,0.0000,0.0012,0.0091,0.0001,200,-86.1848
0.0261,0.0000,0.0000,0.0029,0.0127,0.0001,200,-86.1848
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,-86.1674
0.0144,0.0000,0.0000,0.0013,0.0129,0.0001,200,-86.1728
0.0108,0.0000,0.0000,0.0000,0.0095,0.0001,200,-86.1691
0.0172,0.0010,0.0000,0.0021,0.0141,0.0001,200,-86.1751
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,-86.1672
0.0096,0.0000,0.0000,0.0000,0.0094,0.0001,200,-86.1671
0.0274,0.0067,0.0000,0.0015,0.0138,0.0000,200,-86.1849
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,-86.1678
0.0193,0.0021,0.0000,0.0033,0.0139,0.0000,200,-86.1767
0.0108,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1680
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,-86.1669
0.0264,0.0000,0.0000,0.0000,0.0144,0.0000,200,-86.1834
0.0099,0.0000,0.0000,0.0000,0.0098,0.0001,200,-86.1667
0.0173,0.0000,0.0000,0.0000,0.0147,0.0000,200,-86.1741
0.0147,0.0000,0.0000,0.0004,0.0132,0.0001,200,-86.1713
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,-86.1661
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,-86.1660
0.0163,0.0000,0.0000,0.0000,0.0154,0.0000,200,-86.1726
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,-86.1659
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,-86.1658
0.0163,0.0000,0.0000,0.0000,0.0158,0.0000,200,-86.1721
0.0158,0.0000,0.0000,0.0000,0.0157,0.0001,200,-86.1716
0.0100,0.0000,0.0000,0.0000,0.0100,0.0000,200,-86.1657
0.0101,0.0000,0.0000,0.0000,0.0100,0.0000,200,-86.1656
0.0221,0.0000,0.0000,0.0000,0.0160,0.0001,200,-86.1775
0.0102,0.0000,0.0000,0.0000,0.0101,0.0000,200,-86.1654
0.0102,0.0000,0.0000,0.0000,0.0101,0.0000,200,-86.1653
0.0150,0.0000,0.0000,0.0000,0.0149,0.0001,200,-86.1700
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,-86.1651
0.0148,0.0000,0.0000,0.0009,0.0139,0.0000,200,-86.1696
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,-86.1650
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,-86.1678
0.0105,0.0000,0.0000,0.0000,0.0104,0.0000,200,-86.1649
0.0134,0.0000,0.0000,0.0000,0.0133,0.0001,200,-86.1677
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1648
0.0106,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1647
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1645
0.0154,0.0000,0.0000,0.0012,0.0141,0.0001,200,-86.1691
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,-86.1644
0.0108,0.0000,0.0000,0.0000,0.0108,0.0000,200,-86.1643
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1641
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1640
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1639
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,-86.1638
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1636
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,-86.1635
0.0108,0.0000,0.0000,0.0000,0.0108,0.0001,200,-86.1634
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1633
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,-86.1632
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1630
0.0109,0.0000,0.0000,0.0000,0.0108,0.0000,200,-86.1629
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1628
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1626
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,-86.1625
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1624
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,-86.1622
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1620
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1619
0.0106,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1618
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,200,-86.1616
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1615
0.0106,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1614
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1613
0.0105,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1611
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1610
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1609
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1608
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1606
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,-86.1605
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,-86.1602
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,-86.1597
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,-86.1603
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,-86.1595
0.0100,0.0000,0.0000,0.0001,0.0099,0.0000,200,-86.1594
0.0101,0.0000,0.0000,0.0000,0.0100,0.0000,200,-86.1594
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,-86.1592
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,-86.1590
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,-86.1590
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,200,-86.1587
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,-86.1587
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,-86.1585
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,-86.1584
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,-86.1582
0.0095,0.0000,0.0000,0.0000,0.0094,0.0001,200,-86.1578
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,-86.1577
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,-86.1576
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,-86.1575
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,-86.1574
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,-86.1573
0.0095,0.0000,0.0000,0.0000,0.0094,0.0001,200,-86.1572
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,-86.1571
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,-86.1570
0.0095,0.0000,0.0000,0.0000,0.0095,0.0000,200,-86.1568
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,-86.1567
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,-86.1566
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,200,-86.1565
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,-86.1563
0.0097,0.0000,0.0000,0.0000,0.0096,0.0002,200,-86.1564
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,-86.1560
0.0098,0.0000,0.0000,0.0000,0.0095,0.0002,200,-86.1561
0.0093,0.0000,0.0000,0.0000,0.0093,0.0000,200,-86.1556
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,-86.1558
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,-86.1555
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,-86.1558
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,-86.1554
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,-86.1551
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,-86.1552
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,-86.1549
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,200,-86.1550
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,-86.1548
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,-86.1546
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,-86.1546
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,-86.1544
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,-86.1543
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,-86.1541
0.0090,0.0000,0.0000,0.0000,0.0090,0.0000,200,-86.1540
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,-86.1539
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,-86.1537
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,-86.1536
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,-86.1534
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,-86.1535
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,-86.1532
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,-86.1531
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,-86.1530
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,-86.1528
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,-86.1527
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,-86.1526
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,-86.1524
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1523
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1522
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1520
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1519
0.0087,0.0000,0.0000,0.0000,0.0087,0.0000,200,-86.1519
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1517
0.0087,0.0000,0.0000,0.0000,0.0087,0.0000,200,-86.1517
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1515
0.0086,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1514
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1513
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1511
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1510
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1509
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1508
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,-86.1507
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1505
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1504
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1503
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1501
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1500
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1499
0.0086,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1498
0.0086,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1497
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,-86.1496
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1495
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,-86.1494
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,-86.1493
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,-86.1492
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1490
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,200,-86.1489
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1488
0.0089,0.0000,0.0000,0.0000,0.0086,0.0003,200,-86.1491
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,-86.1486
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,-86.1483
0.0091,0.0000,0.0000,0.0000,0.0089,0.0001,200,-86.1487
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1479
0.0085,0.0000,0.0000,0.0000,0.0083,0.0002,200,-86.1480
0.0092,0.0000,0.0000,0.0000,0.0087,0.0004,200,-86.1484
0.0084,0.0000,0.0000,0.0000,0.0082,0.0002,200,-86.1477
0.0087,0.0000,0.0000,0.0000,0.0083,0.0003,200,-86.1477
0.0091,0.0000,0.0000,0.0000,0.0083,0.0007,200,-86.1481
0.0084,0.0000,0.0000,0.0000,0.0082,0.0002,200,-86.1473
0.0090,0.0000,0.0000,0.0000,0.0083,0.0006,200,-86.1476
0.0081,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1462
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1463
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,200,-86.1463
0.0093,0.0000,0.0000,0.0000,0.0084,0.0009,200,-86.1473
0.0088,0.0000,0.0000,0.0000,0.0080,0.0008,200,-86.1468
0.0087,0.0000,0.0000,0.0000,0.0082,0.0004,200,-86.1466
0.0085,0.0000,0.0000,0.0000,0.0081,0.0004,200,-86.1469
0.0098,0.0000,0.0000,0.0000,0.0084,0.0014,200,-86.1477
0.0088,0.0000,0.0000,0.0000,0.0080,0.0007,200,-86.1467
0.0087,0.0000,0.0000,0.0000,0.0081,0.0006,200,-86.1465
0.0096,0.0000,0.0000,0.0000,0.0082,0.0013,200,-86.1474
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1463
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1462
0.0086,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1463
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1460
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1459
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1458
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1459
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,-86.1457
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1456
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1455
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1454
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,-86.1453
0.0084,0.0000,0.0000,0.0001,0.0083,0.0000,200,-86.1451
0.0084,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1450
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1449
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1448
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1447
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1445
0.0083,0.0000,0.0000,0.0000,0.0082,0.0000,200,-86.1444
0.0084,0.0000,0.0000,0.0000,0.0082,0.0001,200,-86.1443
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1442
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1441
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1440
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1439
0.0085,0.0000,0.0000,0.0001,0.0082,0.0001,200,-86.1438
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1437
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1436
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1435
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1434
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,-86.1433
0.0084,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1431
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,-86.1430
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1429
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1428
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1427
0.0084,0.0000,0.0000,0.0000,0.0084,0.0000,200,-86.1426
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1425
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,-86.1424
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1423
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,-86.1422
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,200,-86.1419
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,200,-86.1418
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,200,-86.1416
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1416
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,200,-86.1415
0.0081,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1414
0.0081,0.0000,0.0000,0.0000,0.0080,0.0001,200,-86.1412
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1412
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1411
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,200,-86.1410
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1409
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1408
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,-86.1407
0.0082,0.0000,0.0000,0.0000,0.0079,0.0000,200,-86.1406
0.0080,0.0000,0.0000,0.0001,0.0079,0.0000,200,-86.1404
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,-86.1401
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,-86.1396
0.0079,0.0000,0.0000,0.0001,0.0076,0.0000,200,-86.1398
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,200,-86.1395
0.0080,0.0000,0.0000,0.0000,0.0078,0.0001,200,-86.1396
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,200,-86.1395
0.0087,0.0000,0.0000,0.0003,0.0076,0.0000,200,-86.1402
0.0082,0.0000,0.0000,0.0000,0.0078,0.0000,200,-86.1396
0.0080,0.0000,0.0000,0.0002,0.0077,0.0000,200,-86.1393
0.0077,0.0000,0.0000,0.0003,0.0074,0.0000,200,-86.1389
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,-86.1382
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,-86.1381
0.0072,0.0000,0.0000,0.0000,0.0072,0.0001,200,-86.1381
0.0084,0.0000,0.0000,0.0011,0.0072,0.0000,200,-86.1392
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,200,-86.1381
0.0082,0.0000,0.0000,0.0000,0.0073,0.0000,200,-86.1388
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,-86.1380
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,200,-86.1380
