2025-06-30 20:39:12,715 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688F50>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.97/element
2025-06-30 20:39:20,842 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F306894C0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.98/element
2025-06-30 20:39:24,917 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689700>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.98/element
2025-06-30 20:39:28,976 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689940>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.98/element
2025-06-30 20:39:37,101 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689EB0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.99/element
2025-06-30 20:39:41,161 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068A0F0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.99/element
2025-06-30 20:39:45,219 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068A330>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.99/element
2025-06-30 20:39:53,382 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689880>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.100/element
2025-06-30 20:39:57,450 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689BE0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.100/element
2025-06-30 20:40:01,544 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F306898B0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.100/element
2025-06-30 20:40:09,680 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688CB0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.101/element
2025-06-30 20:40:13,738 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689160>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.101/element
2025-06-30 20:40:17,837 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688D40>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.101/element
2025-06-30 20:40:26,001 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F306886E0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.102/element
2025-06-30 20:40:30,075 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688710>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.102/element
2025-06-30 20:40:34,153 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F306885F0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.102/element
2025-06-30 20:40:42,271 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068A930>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.129/element
2025-06-30 20:40:46,341 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068AB70>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.129/element
2025-06-30 20:40:50,414 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068ADB0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.129/element
2025-06-30 20:40:58,577 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688770>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.130/element
2025-06-30 20:41:02,654 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068A5D0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.130/element
2025-06-30 20:41:06,713 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688410>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.130/element
2025-06-30 20:41:14,848 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688FE0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.131/element
2025-06-30 20:41:18,927 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688BF0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.131/element
2025-06-30 20:41:22,993 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689160>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.131/element
2025-06-30 20:41:31,153 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689910>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.132/element
2025-06-30 20:41:35,215 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689730>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.132/element
2025-06-30 20:41:39,279 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689A90>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.132/element
2025-06-30 20:41:47,405 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068B1D0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.133/element
2025-06-30 20:41:51,474 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068B410>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.133/element
2025-06-30 20:41:55,544 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F2FE51970>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.133/element
2025-06-30 20:42:03,661 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068AF30>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.134/element
2025-06-30 20:42:07,727 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689B50>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.134/element
2025-06-30 20:42:11,784 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689520>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.134/element
2025-06-30 20:42:19,913 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F306890D0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.135/element
2025-06-30 20:42:23,977 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688B00>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.135/element
2025-06-30 20:42:28,072 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688E60>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.135/element
2025-06-30 20:42:36,210 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688800>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.136/element
2025-06-30 20:42:40,273 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068A5D0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.136/element
2025-06-30 20:42:44,333 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688530>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.136/element
2025-06-30 20:42:52,471 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068B830>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.137/element
2025-06-30 20:42:56,521 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068BA70>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.137/element
2025-06-30 20:43:00,572 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F2FE53020>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.137/element
2025-06-30 20:43:08,710 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068ACC0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.138/element
2025-06-30 20:43:12,776 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068A660>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.138/element
2025-06-30 20:43:16,858 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F3068A480>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.138/element
2025-06-30 20:43:25,003 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30689130>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.139/element
2025-06-30 20:43:29,071 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688D40>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.139/element
2025-06-30 20:43:33,124 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F30688DA0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.139/element
2025-06-30 20:43:41,282 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000022F306882C0>: Failed to establish a new connection: [WinError 10061] ÓÉÓÚÄ¿±ê¼ÆËã»ú»ı¼«¾Ü¾ø£¬ÎŞ·¨Á¬½Ó¡£')': /session/f47d133bfbf5f426575cc6fdcb5b4ad3/element/f.4D0996AFA5FDBC6E6B0A2155C7F41B3A.d.1EA8D115DBB00EBF379904247936E5E7.e.140/element
